"",Orthogroup,"omegaCany2spe","OCNany2any","OCNspe2any","OCNany2spe","OCSany2any","OCSspe2any","OCSany2spe","dNCany2spe","dSCany2spe","arity","branch_id_1","branch_id_2","branch_id_3","branch_id_4"
"215","106407362",5.805,23.5763,17.7629,7.4116,1.4233,0.8663,0.1306,0.9122,0.1571,"2",42,47,NA,NA
"216","106407362",210.9989,11.5029,5.8521,3.9023,0.7645,0.0401,0.0067,0.6251,0.003,"2",42,57,NA,NA
"217","106407362",212.0752,15.0204,9.1678,3.028,0.016,0.0031,0.006,0.5065,0.0024,"2",42,84,NA,NA
"218","106407362",40.2033,14.6162,10.5903,4.8885,0.0383,0.0177,0.023,0.7336,0.0182,"2",42,86,NA,NA
"219","106407362",24.6697,20.4017,16.8159,3.9826,0.6469,0.2528,0.0328,0.5041,0.0204,"2",42,153,NA,NA
"220","106407362",507.2399,16.8967,9.8856,4.1144,3.053,2.9534,0.0051,0.5723,0.0011,"2",44,112,NA,NA
"221","106407362",828.1517,7.7413,6.5316,3.0149,0.5047,0.1132,0.003,0.4661,6e-04,"2",44,171,NA,NA
"222","106407362",795.9272,7.802,4.8018,3.9303,0.0942,0.0058,0.0026,1.5717,0.002,"2",46,145,NA,NA
"223","106407362",10.821,37.134,23.5039,7.3976,0.7237,0.5774,0.0823,0.6692,0.0618,"2",47,75,NA,NA
"224","106407362",2193.0361,15.3543,10.724,3.9777,0.0281,0.0123,0.001,0.7047,3e-04,"2",47,82,NA,NA
"225","106407362",1389.7547,31.3411,25.3111,3.353,1.4985,1.4605,0.002,0.2729,2e-04,"2",47,88,NA,NA
"226","106407362",25.6647,13.1401,10.5638,3.4181,0.5586,0.0645,0.0278,0.665,0.0259,"2",47,105,NA,NA
"227","106407362",5.2821,16.518,14.0261,4.838,0.2486,0.1419,0.1012,0.691,0.1308,"2",47,115,NA,NA
"228","106407362",64.613,34.9752,24.474,5.2968,7.3616,5.5811,0.0296,0.4513,0.007,"2",54,74,NA,NA
"229","106407362",57510.9576,25.962,21.7206,4.085,0.8469,0.8274,1e-04,0.4509,0,"2",54,84,NA,NA
"230","106407362",426.8867,7.3499,6.3053,3.0391,1.0375,0.9841,0.0052,0.509,0.0012,"2",54,161,NA,NA
"231","106407362",148.4801,25.7852,17.4536,4.7978,1.2543,1.1036,0.0145,0.5085,0.0034,"2",56,57,NA,NA
"232","106407362",37.9821,20.6514,17.4981,5.9724,0.1768,0.1149,0.043,0.7374,0.0194,"2",56,141,NA,NA
"233","106407362",6.5675,16.8534,7.2293,4.6509,0.7763,0.4604,0.0715,0.6226,0.0948,"2",57,63,NA,NA
"234","106407362",740.4525,20.465,9.3612,3.0231,0.1225,0.0019,0.002,0.3989,5e-04,"2",57,99,NA,NA
"235","106407362",5.0892,13.6119,5.5958,3.9862,0.169,0.1502,0.0685,0.6948,0.1365,"2",57,114,NA,NA
"236","106407362",4441.1806,15.0517,9.6934,3.0699,2.0219,0.9916,4e-04,0.4696,1e-04,"2",58,75,NA,NA
"237","106407362",8.2767,19.7912,12.4195,4.9968,0.1216,0.0715,0.075,0.6976,0.0843,"2",60,112,NA,NA
"238","106407362",111.4305,34.5473,16.9385,4.4669,2.0738,1.9155,0.0132,0.4507,0.004,"2",61,74,NA,NA
"239","106407362",7490.6334,24.3871,8.9465,3.8698,0.0501,0.0018,3e-04,0.487,1e-04,"2",61,75,NA,NA
"240","106407362",280.8323,14.413,10.0917,3.7289,0.0801,0.0135,0.009,0.5094,0.0018,"2",61,118,NA,NA
"241","106407362",4058.4636,11.4199,7.261,3.7465,0.9518,0.8571,6e-04,0.65,2e-04,"2",61,128,NA,NA
"242","106407362",17.5467,22.8531,16.1938,3.9918,0.1391,0.0909,0.0511,0.4456,0.0254,"2",63,88,NA,NA
"243","106407362",3.3206,36.8477,29.3434,6.7623,3.1625,2.4805,0.2723,0.6355,0.1914,"2",63,145,NA,NA
"244","106407362",238.3192,21.1463,8.5634,4.6892,3.1721,1.2681,0.0077,0.6205,0.0026,"2",64,74,NA,NA
"245","106407362",6.7222,7.4797,5.2223,3.2872,0.0874,0.0614,0.0603,0.7805,0.1161,"2",68,115,NA,NA
"246","106407362",26.7428,22.4812,14.9964,4.4948,0.5685,0.2947,0.0421,0.5666,0.0212,"2",68,153,NA,NA
"247","106407362",4.8934,9.751,9.5918,3.8425,0.6224,0.1482,0.1207,0.8208,0.1677,"2",69,99,NA,NA
"248","106407362",51.3889,24.7757,13.3092,3.2307,1.2564,0.8307,0.0196,0.3397,0.0066,"2",70,75,NA,NA
"249","106407362",5.892,24.5676,21.6773,10.2741,0.9024,0.2568,0.2276,0.9727,0.1651,"2",70,78,NA,NA
"250","106407362",57.0544,20.8094,9.9214,4.9379,0.0679,0.0222,0.0221,0.5747,0.0101,"2",70,99,NA,NA
"251","106407362",63.7878,40.604,27.0953,5.3743,2.1444,1.9844,0.0238,0.5225,0.0082,"2",70,112,NA,NA
"252","106407362",639.3758,10.8806,4.8134,3.0873,0.0648,0.0036,0.0027,0.7617,0.0012,"2",70,117,NA,NA
"253","106407362",113.1847,18.8095,10.762,4.6312,0.6492,0.1777,0.0136,0.6647,0.0059,"2",70,128,NA,NA
"254","106407362",12.4869,11.0443,7.711,3.5605,0.1362,0.0762,0.0465,0.4665,0.0374,"2",70,141,NA,NA
"255","106407362",409.3085,16.1413,8.6601,3.3145,1.162,0.0544,0.0047,0.4764,0.0012,"2",70,149,NA,NA
"256","106407362",4.3584,11.0764,5.6806,3.6817,0.0886,0.0789,0.08,0.6902,0.1584,"2",70,165,NA,NA
"257","106407362",98.325,38.6023,16.3717,5.4865,1.0848,0.8329,0.0177,0.4967,0.0051,"2",74,75,NA,NA
"258","106407362",205462.2755,8.8084,6.3824,3.7375,0.9729,0,0,1.1345,0,"2",74,96,NA,NA
"259","106407362",10.5276,19.1248,12.5762,3.7388,1.2582,0.2557,0.0481,0.5874,0.0558,"2",74,134,NA,NA
"260","106407362",4.9629,11.3023,6.7806,4.2429,1.9923,1.2134,0.1049,1.1064,0.2229,"2",74,163,NA,NA
"261","106407362",64.0516,21.2914,13.1321,3.3054,1.1212,0.8247,0.0163,0.3646,0.0057,"2",75,86,NA,NA
"262","106407362",490.6514,15.3789,9.4915,3.078,0.0951,0.0645,0.0033,0.4601,9e-04,"2",75,95,NA,NA
"263","106407362",8.757,12.8851,6.1034,3.8001,0.1575,0.0496,0.0476,0.6766,0.0773,"2",75,115,NA,NA
"264","106407362",118.9126,23.665,17.5202,3.9975,2.1563,0.9404,0.015,0.4706,0.004,"2",78,99,NA,NA
"265","106407362",78.1094,6.6227,3.4653,4.2434,0.1175,0.0202,0.0165,1.0399,0.0133,"2",78,117,NA,NA
"266","106407362",3.355,17.6889,13.4705,5.7763,0.3067,0.2601,0.2547,0.7457,0.2223,"2",78,141,NA,NA
"267","106407362",3.6572,4.681,3.3205,3.1096,1.9401,0.9374,0.1183,0.5712,0.1562,"2",78,168,NA,NA
"268","106407362",11.0479,19.8545,15.43,3.8458,0.0819,0.0551,0.0553,0.4412,0.0399,"2",78,171,NA,NA
"269","106407362",573.8899,12.921,6.1767,3.8695,0.0062,0.0036,0.0031,0.7394,0.0013,"2",82,112,NA,NA
"270","106407362",3.6452,34.9606,29.8211,5.0646,2.1532,1.1767,0.1794,0.4815,0.1321,"2",84,153,NA,NA
"271","106407362",8.6024,22.8439,18.055,3.0203,0.5552,0.0641,0.0571,0.3284,0.0382,"2",88,99,NA,NA
"272","106407362",5.7716,15.124,12.0733,3.0878,0.6519,0.3534,0.0783,0.4636,0.0803,"2",88,122,NA,NA
"273","106407362",60.3299,13.4099,11.3737,3.4665,0.5936,0.3432,0.0229,0.5964,0.0099,"2",88,123,NA,NA
"274","106407362",160.2213,8.7837,7.5287,3.8846,1.0761,0.9915,0.0121,0.6737,0.0042,"2",88,134,NA,NA
"275","106407362",3.8085,14.0332,7.2422,4.1785,1.1074,0.9997,0.1292,0.7377,0.1937,"2",95,121,NA,NA
"276","106407362",7.5014,17.999,9.4824,3.1866,0.1769,0.1393,0.0507,0.4796,0.0639,"2",99,121,NA,NA
"277","106407362",5.967,13.0219,10.3173,4.9673,0.1693,0.1096,0.0956,0.9069,0.152,"2",99,122,NA,NA
"278","106407362",1059.2821,9.8767,9.6376,3.0984,0.7932,0.0219,0.0022,0.5325,5e-04,"2",99,151,NA,NA
"279","106407362",452.2391,3.3795,2.1692,3.0161,0.5342,0.1741,0.0042,1.1678,0.0026,"2",99,155,NA,NA
"280","106407362",25.6722,8.6559,4.8613,3.8112,1.1463,1.0143,0.0279,0.7588,0.0296,"2",99,165,NA,NA
"281","106407362",3.3136,6.8115,4.0057,3.783,0.406,0.1527,0.1575,1.0551,0.3184,"2",105,148,NA,NA
"282","106407362",6.2863,7.3029,5.207,3.9984,0.0983,0.0947,0.0971,0.9875,0.1571,"2",106,148,NA,NA
"283","106407362",180.2036,18.664,14.1822,3.3851,0.0799,0.0468,0.0091,0.5321,0.003,"2",112,115,NA,NA
"284","106407362",1290.6924,4.5183,3.506,3.1454,0.0066,0.0038,0.0018,1.033,8e-04,"2",114,137,NA,NA
"285","106407362",10.6389,7.3124,5.6195,3.3159,0.1103,0.0431,0.0419,0.6898,0.0648,"2",115,121,NA,NA
"286","106407362",16.2736,12.531,8.1848,3.9318,1.7036,1.5758,0.0431,0.7548,0.0464,"2",116,145,NA,NA
"287","106407362",257176.1871,21.3876,12.5546,5.9965,0.9763,0.0039,0,0.7462,0,"2",128,153,NA,NA
"288","106407362",13.7644,11.991,10.5394,4.0544,0.1483,0.081,0.0522,0.7028,0.0511,"2",137,145,NA,NA
"289","106407362",324.1095,16.5802,14.6383,3.9741,1.0441,0.9673,0.0076,0.6423,0.002,"2",140,153,NA,NA
"290","106407362",102.4835,20.4888,16.0626,3.6522,0.9672,0.7348,0.0165,0.4596,0.0045,"2",145,151,NA,NA
"291","106407362",17.6099,33.2422,27.3533,8.4428,2.7036,2.5046,0.0751,0.7611,0.0432,"2",145,171,NA,NA
"292","106407362",632739.754,19.8976,14.8843,6.8688,0.041,0.0324,0,1.0352,0,"2",148,149,NA,NA
"293","111666644",78538.5616,6.4578,6.4576,4.458,0.1576,0.1516,1e-04,11.444,1e-04,"2",28,54,NA,NA
"294","111666644",9603797.1956,4.8705,3.859,3.8173,0.0033,0,0,8.8926,0,"2",28,112,NA,NA
"295","111666644",289559.4132,11.868,10.6812,4.6994,0.0038,0,0,6.1635,0,"2",28,145,NA,NA
"296","111666644",38821.1684,6.0661,5.9926,3.9944,0.7467,0.6533,2e-04,7.0105,2e-04,"2",36,47,NA,NA
"297","111666644",131838.0929,4.1011,4.0635,4.0189,0.0027,1e-04,1e-04,7.2522,1e-04,"2",56,145,NA,NA
"298","111666644",142435.4444,6.7615,6.6873,3.721,0.0025,0,0,7.5734,1e-04,"2",112,145,NA,NA
"299","11327237",848.2126,11.6356,7.2607,5.846,0.7792,7e-04,0.0023,1.7,0.002,"2",1,26,NA,NA
"300","11327237",4220.9374,10.8495,8.5925,6.6215,0.0223,0.0013,7e-04,1.7622,4e-04,"2",1,36,NA,NA
"301","11327237",19314.3104,5.1629,3.0991,3.0798,0.0011,1e-04,1e-04,1.3366,1e-04,"2",2,171,NA,NA
"302","11327237",82677.881,12.656,8.1698,3.8983,1.9821,1.0055,0,0.781,0,"2",5,26,NA,NA
"303","11327237",1407.8188,14.752,6.9502,5.0592,0.9925,0.9695,0.0014,0.9889,7e-04,"2",8,39,NA,NA
"304","11327237",3.0526,25.6926,16.1072,4.8998,1.1347,1.0617,0.0906,0.5681,0.1861,"2",8,47,NA,NA
"305","11327237",4.6551,15.9095,8.2983,3.048,0.8003,0.7701,0.0361,0.4807,0.1033,"2",8,57,NA,NA
"306","11327237",1417.3178,12.7639,12.2291,4.7649,1.5089,1.1439,0.0022,0.7993,6e-04,"2",8,66,NA,NA
"307","11327237",18977.8285,13.9819,6.352,3.0106,0.9967,0.9947,1e-04,0.5656,0,"2",8,104,NA,NA
"308","11327237",16666.733,8.8968,6.4875,4.9816,0.9766,0.2974,2e-04,1.3128,1e-04,"2",8,114,NA,NA
"309","11327237",3.9652,8.8477,7.7447,3.2152,0.0891,0.0826,0.0688,0.7667,0.1934,"2",8,129,NA,NA
"310","11327237",35837.8705,23.3778,14.4399,3.9958,2.3204,1.1333,1e-04,0.5931,0,"2",10,42,NA,NA
"311","11327237",5192010.8792,6.5162,3.004,3.0001,0.0022,0,0,1.0308,0,"2",10,49,NA,NA
"312","11327237",5.8248,20.2357,13.1066,3.6563,0.3736,0.2479,0.0495,0.4412,0.0758,"2",10,68,NA,NA
"313","11327237",282.1123,18.8888,17.1697,4.4592,0.0513,0.0177,0.0068,0.5371,0.0019,"2",10,95,NA,NA
"314","11327237",1731.5319,22.7378,12.4464,4.9346,0.007,0.001,0.0012,0.6626,4e-04,"2",10,104,NA,NA
"315","11327237",137.1237,13.4858,6.9416,3.6907,0.067,0.0314,0.0073,0.5953,0.0043,"2",10,119,NA,NA
"316","11327237",4.9801,8.8515,7.4416,4.0229,0.2766,0.1721,0.0607,0.8201,0.1647,"2",10,124,NA,NA
"317","11327237",55.5405,6.3165,5.4579,3.6414,0.578,0.3933,0.0136,0.8865,0.016,"2",10,126,NA,NA
"318","11327237",39489.5277,19.6075,13.9297,4.0283,2.9887,2.8416,1e-04,0.5594,0,"2",10,128,NA,NA
"319","11327237",5.4544,27.5966,19.6279,5.5861,2.2597,2.0626,0.0678,0.6905,0.1266,"2",10,149,NA,NA
"320","11327237",25.5747,8.1293,7.6938,3.2729,1.3324,1.3094,0.0214,0.5831,0.0228,"2",10,168,NA,NA
"321","11327237",319.5121,12.3363,11.1507,3.0058,0.0289,0.0061,0.0046,0.665,0.0021,"2",10,176,NA,NA
"322","11327237",1163.7104,13.8902,10.0043,3.0407,0.1324,0.0639,0.0011,0.4887,4e-04,"2",11,22,NA,NA
"323","11327237",80.0659,23.7691,19.3445,3.8705,0.7986,0.5813,0.0151,0.4216,0.0053,"2",11,40,NA,NA
"324","11327237",3.8263,31.789,26.9365,8.0571,2.2498,2.0251,0.1392,0.808,0.2112,"2",11,54,NA,NA
"325","11327237",326.9536,21.8445,18.1004,4.135,0.0684,0.0028,0.0052,0.4609,0.0014,"2",11,57,NA,NA
"326","11327237",3.6812,18.2871,9.4407,3.8303,0.5091,0.4819,0.0605,0.6196,0.1683,"2",11,66,NA,NA
"327","11327237",4.8929,31.1533,25.3265,6.2493,2.4644,2.042,0.0882,0.6047,0.1236,"2",11,70,NA,NA
"328","11327237",58.9722,23.6596,20.9929,3.8861,2.3759,1.7249,0.0195,0.3779,0.0064,"2",11,78,NA,NA
"329","11327237",2508.4374,28.9195,20.9606,6.461,2.9887,1.4138,0.0011,0.6324,3e-04,"2",11,112,NA,NA
"330","11327237",4.1941,13.8536,9.6276,5.6343,0.2464,0.1141,0.112,0.9014,0.2149,"2",11,141,NA,NA
"331","11327237",850.9539,46.875,34.6807,6.3088,0.2835,0.0743,0.0028,0.5278,6e-04,"2",11,145,NA,NA
"332","11327237",3.1836,31.0795,18.473,4.4229,2.0916,1.0569,0.0703,0.4606,0.1447,"2",12,30,NA,NA
"333","11327237",12880.899,12.9468,9.8498,3.0304,1.7084,1.5796,1e-04,0.6689,1e-04,"2",14,39,NA,NA
"334","11327237",93.9016,27.2559,20.6932,3.7028,1.7589,1.6213,0.01,0.4895,0.0052,"2",14,47,NA,NA
"335","11327237",3.4136,16.7631,15.6545,4.7067,0.1324,0.1058,0.11,0.6858,0.2009,"2",14,63,NA,NA
"336","11327237",19.4076,29.7722,22.7073,3.7826,1.6766,1.1916,0.0213,0.4738,0.0244,"2",14,74,NA,NA
"337","11327237",347.366,13.4485,12.1211,3.0281,0.8717,0.0237,0.0042,0.4338,0.0012,"2",14,88,NA,NA
"338","11327237",3.8887,7.7735,4.758,3.0734,0.0858,0.0727,0.0685,0.874,0.2248,"2",14,161,NA,NA
"339","11327237",39.1015,20.7371,11.5507,4.9372,2.0967,1.013,0.0174,0.6107,0.0156,"2",16,21,NA,NA
"340","11327237",1244.4013,12.6352,5.1139,3.9837,0.3003,0.287,0.0012,0.8929,7e-04,"2",16,22,NA,NA
"341","11327237",8.1872,31.4619,18.7911,5.6133,0.0601,0.0445,0.038,0.6811,0.0832,"2",16,30,NA,NA
"342","11327237",272.6025,9.8778,9.6029,3.0245,0.1023,0.0094,0.0062,0.4673,0.0017,"2",16,39,NA,NA
"343","11327237",2077.0968,33.077,16.6292,8.6924,1.2505,0.0192,0.0015,0.9789,5e-04,"2",16,74,NA,NA
"344","11327237",3840.2242,17.8762,9.5017,3.3853,0.063,0.0556,4e-04,0.6,2e-04,"2",16,95,NA,NA
"345","11327237",59451.0484,17.3218,10.2151,4.1064,1.8313,0.8122,1e-04,0.6371,0,"2",16,148,NA,NA
"346","11327237",349.7605,16.3814,3.9934,4.1191,0.138,0.1194,0.0032,0.7666,0.0022,"2",18,22,NA,NA
"347","11327237",324.0326,25.0687,18.7893,4.936,3.9993,3.2237,0.0065,0.5115,0.0016,"2",18,88,NA,NA
"348","11327237",2697.7752,13.242,7.9707,4.5978,1.7067,1.2644,9e-04,0.7106,3e-04,"2",18,128,NA,NA
"349","11327237",5.5709,9.0095,7.1231,3.2946,0.3128,0.0518,0.0423,0.697,0.1251,"2",18,129,NA,NA
"350","11327237",7.5348,18.6906,15.1924,3.0771,1.0475,0.9432,0.0363,0.3874,0.0514,"2",18,135,NA,NA
"351","11327237",3.5045,13.683,6.745,3.9668,0.4543,0.0352,0.051,0.7425,0.2119,"2",19,22,NA,NA
"352","11327237",2436.9873,12.8619,6.0041,3.0062,0.9011,0.002,5e-04,0.5263,2e-04,"2",19,42,NA,NA
"353","11327237",29.1498,12.1066,7.7818,3.9077,0.3579,0.1346,0.0124,0.9709,0.0333,"2",19,43,NA,NA
"354","11327237",12.2347,37.868,26.827,4.9645,4.3886,3.6744,0.0321,0.471,0.0385,"2",19,47,NA,NA
"355","11327237",376.6288,19.7145,7.4945,3.5149,1.0028,0.0039,0.0029,0.5043,0.0013,"2",19,61,NA,NA
"356","11327237",4.5496,27.4355,22.7102,3.9633,2.1422,1.0002,0.0559,0.4487,0.0986,"2",19,63,NA,NA
"357","11327237",20.8974,23.6449,20.5219,3.2439,3.021,2.5485,0.0307,0.3144,0.015,"2",19,84,NA,NA
"358","11327237",200.9204,14.3927,8.898,4.9755,1.0528,0.998,0.0079,0.7782,0.0039,"2",19,128,NA,NA
"359","11327237",5.9434,18.8658,15.1665,3.6119,0.0639,0.0342,0.0456,0.4585,0.0771,"2",19,135,NA,NA
"360","11327237",3.7636,15.7514,9.8534,5.561,1.0392,0.9831,0.0863,0.7877,0.2093,"2",22,26,NA,NA
"361","11327237",275.2326,23.0794,7.6416,3.8166,0.6387,0.5773,0.0033,0.5944,0.0022,"2",22,30,NA,NA
"362","11327237",2030.9874,21.0319,14.6051,5.1482,1.94,1.9085,0.0012,0.6976,3e-04,"2",22,47,NA,NA
"363","11327237",405.7184,15.8846,6.766,3.6332,0.8024,0.0102,0.0025,0.6157,0.0015,"2",22,112,NA,NA
"364","11327237",28.8773,22.8869,19.4116,4.1272,2.6812,2.0743,0.0238,0.46,0.0159,"2",23,54,NA,NA
"365","11327237",2942.533,25.5656,18.7547,3.7153,0.927,0.3941,7e-04,0.4295,1e-04,"2",23,84,NA,NA
"366","11327237",5.8882,10.633,9.099,3.3396,0.8033,0.3892,0.0419,0.6561,0.1114,"2",23,172,NA,NA
"367","11327237",4.5887,19.1435,10.826,3.3032,1.0653,1.0259,0.042,0.4704,0.1025,"2",26,66,NA,NA
"368","11327237",3.4966,27.4147,14.6419,5.0729,0.8565,0.089,0.0843,0.5784,0.1654,"2",26,68,NA,NA
"369","11327237",27.2388,15.4876,11.3691,3.0175,0.0454,0.0242,0.0125,0.7455,0.0274,"2",26,82,NA,NA
"370","11327237",12799.3593,47.2809,32.7108,4.6659,2.0154,1.0408,2e-04,0.3967,0,"2",26,112,NA,NA
"371","11327237",6.4381,27.482,23.0381,9.3388,0.6491,0.2989,0.096,0.9762,0.1516,"2",26,121,NA,NA
"372","11327237",4172.3025,36.3636,28.1376,8.1972,1.0492,0.994,9e-04,0.862,2e-04,"2",26,171,NA,NA
"373","11327237",47.284,7.3732,3.4555,3.1137,0.0432,0.0115,0.0071,1.4699,0.0311,"2",28,98,NA,NA
"374","11327237",6.3657,13.6232,6.4154,4.4555,0.2173,0.0434,0.0428,0.8573,0.1347,"2",28,114,NA,NA
"375","11327237",1477.4724,55.8802,41.9098,7.154,2.2405,1.9804,0.0023,0.5788,4e-04,"2",28,153,NA,NA
"376","11327237",150.3622,9.4935,8.907,3.9866,0.0063,0.0046,0.0052,1.4215,0.0095,"2",30,32,NA,NA
"377","11327237",561.906,15.2838,11.428,3.0029,2.8669,1.7914,0.0023,0.6428,0.0011,"2",30,33,NA,NA
"378","11327237",5.4506,14.5912,10.509,3.33,0.2062,0.0564,0.0331,0.691,0.1268,"2",30,43,NA,NA
"379","11327237",10652.4548,26.125,13.087,4.6398,1.021,0.9418,2e-04,0.644,1e-04,"2",30,58,NA,NA
"380","11327237",27360.9964,18.8656,12.4207,3.0072,0.0059,3e-04,1e-04,0.4247,0,"2",30,60,NA,NA
"381","11327237",339.5225,38.3004,24.6957,5.0845,1.1658,0.2468,0.0057,0.4789,0.0014,"2",30,63,NA,NA
"382","11327237",9.6782,11.8366,7.3853,3.9748,1.1292,0.9497,0.0251,0.7731,0.0799,"2",30,67,NA,NA
"383","11327237",3.1026,26.9549,17.956,7.2044,0.7186,0.5753,0.1644,0.8274,0.2667,"2",30,68,NA,NA
"384","11327237",7.224,34.427,15.589,4.8534,3.0001,1.986,0.0369,0.4969,0.0688,"2",30,75,NA,NA
"385","11327237",133.3586,29.1101,19.0188,5.8447,0.1624,0.0486,0.0113,0.6243,0.0047,"2",30,99,NA,NA
"386","11327237",49.8188,15.9666,11.5235,4.1042,0.0883,0.042,0.0142,0.8575,0.0172,"2",30,116,NA,NA
"387","11327237",880.2455,25.0916,13.63,3.931,0.0211,0.0099,0.0018,0.6522,7e-04,"2",30,134,NA,NA
"388","11327237",392.6677,30.2544,23.7268,5.0217,1.3186,0.9987,0.0054,0.5348,0.0014,"2",30,135,NA,NA
"389","11327237",2153.8706,25.9124,18.7879,3.0459,2.0923,1.0681,7e-04,0.308,1e-04,"2",30,148,NA,NA
"390","11327237",156.2335,17.5892,12.7126,5.4449,0.9957,0.9518,0.0099,0.9393,0.006,"2",30,168,NA,NA
"391","11327237",24.3323,16.2368,12.1287,3.9788,2.4216,1.958,0.0218,0.5395,0.0222,"2",34,47,NA,NA
"392","11327237",3.3246,15.3575,13.3244,4.955,1.2484,0.9417,0.1457,0.8397,0.2526,"2",34,56,NA,NA
"393","11327237",6.4556,6.6535,5.2503,3.2106,0.4839,0.4265,0.0312,1.2394,0.192,"2",35,39,NA,NA
"394","11327237",4.136,6.3616,6.2324,3.3765,0.1326,0.1277,0.0754,0.9181,0.222,"2",35,40,NA,NA
"395","11327237",6.8948,60.7004,40.0921,14.6415,2.5082,1.1174,0.099,1.0226,0.1483,"2",36,74,NA,NA
"396","11327237",3.3593,14.4172,11.07,3.8911,2.0792,1.9901,0.0884,0.86,0.256,"2",36,79,NA,NA
"397","11327237",4.2503,9.311,7.7414,3.9754,1.8896,1.7138,0.0698,0.8945,0.2105,"2",36,82,NA,NA
"398","11327237",5.8637,47.4903,35.8222,9.0377,2.1174,0.2718,0.0819,0.7302,0.1245,"2",36,112,NA,NA
"399","11327237",3.0347,14.35,11.1457,5.1068,1.8885,1.3503,0.1984,1.0134,0.3339,"2",36,116,NA,NA
"400","11327237",424.9653,13.0622,9.6582,4.0093,3.7271,3.1822,0.0047,0.6373,0.0015,"2",39,56,NA,NA
"401","11327237",4.118,16.3295,8.1301,4.9824,0.2834,0.0786,0.0793,1.0088,0.245,"2",39,104,NA,NA
"402","11327237",90213.3728,23.4013,19.2432,7.0938,2.0448,1.9987,1e-04,0.8469,0,"2",40,84,NA,NA
"403","11327237",4.368,4.6884,3.3065,3.6879,0.2397,0.1751,0.1745,1.9861,0.4547,"2",41,74,NA,NA
"404","11327237",130.0409,6.3273,2.7442,3.1602,0.9407,0.8764,0.0048,1.2831,0.0099,"2",42,59,NA,NA
"405","11327237",6.6119,18.644,12.0878,4.2224,1.1226,0.8654,0.0389,0.6895,0.1043,"2",42,70,NA,NA
"406","11327237",8.1678,31.512,18.0932,4.9754,0.1616,0.0502,0.0352,0.6608,0.0809,"2",42,74,NA,NA
"407","11327237",3.4903,18.6466,11.5416,4.999,0.1345,0.089,0.0919,0.7077,0.2028,"2",42,153,NA,NA
"408","11327237",3.8546,8.2645,6.8451,4.0353,0.276,0.149,0.0941,0.9932,0.2577,"2",43,87,NA,NA
"409","11327237",3097.2163,13.3518,9.7304,3.8317,2.1858,1.3591,7e-04,0.5709,2e-04,"2",44,88,NA,NA
"410","11327237",7.4911,15.1442,13.0963,4.7975,0.4651,0.2417,0.0547,0.8363,0.1116,"2",44,99,NA,NA
"411","11327237",3.0128,14.864,8.6835,3.6809,0.8012,0.3575,0.0867,0.8459,0.2808,"2",44,118,NA,NA
"412","11327237",27.0496,45.0065,32.606,3.6377,1.1029,1.0036,0.0234,0.3208,0.0119,"2",47,54,NA,NA
"413","11327237",1027.5974,13.2522,6.7377,4.5459,0.0131,9e-04,0.0016,1.4079,0.0014,"2",47,65,NA,NA
"414","11327237",3555.333,18.4131,9.1305,3.7709,0.2144,0.0501,5e-04,0.5443,2e-04,"2",47,66,NA,NA
"415","11327237",126.7484,29.433,19.8589,3.0205,0.0812,0.0592,0.0076,0.3497,0.0028,"2",47,95,NA,NA
"416","11327237",4.5006,37.3771,23.2877,7.4113,1.1789,1.124,0.0949,0.7977,0.1772,"2",47,99,NA,NA
"417","11327237",109.2647,26.3685,20.2827,7.3296,1.0584,0.1935,0.0173,0.8067,0.0074,"2",47,104,NA,NA
"418","11327237",9.2588,21.6827,17.1728,5.657,0.2862,0.0668,0.0405,1.0542,0.1139,"2",47,140,NA,NA
"419","11327237",6.965,57.5754,38.3453,9.7451,0.6256,0.2254,0.0735,0.7124,0.1023,"2",47,145,NA,NA
"420","11327237",9118.5685,29.2371,17.3408,3.1307,1.0723,1.0033,2e-04,0.3162,0,"2",47,148,NA,NA
"421","11327237",5592.1023,23.8753,14.3573,5.9849,4.8855,3.8774,5e-04,0.7067,1e-04,"2",47,149,NA,NA
"422","11327237",2922.2102,29.7135,21.3013,4.966,0.1194,0.0656,8e-04,0.5288,2e-04,"2",47,171,NA,NA
"423","11327237",301.0413,17.3913,10.6496,3.6451,2.3283,1.9143,0.0046,0.5807,0.0019,"2",47,172,NA,NA
"424","11327237",4451.398,12.3087,5.7938,3.9378,0.0134,2e-04,4e-04,1.2235,3e-04,"2",49,74,NA,NA
"425","11327237",8.7177,10.4681,7.2952,3.3192,0.0473,0.0309,0.0307,0.6967,0.0799,"2",50,99,NA,NA
"426","11327237",55.49,19.9902,17.5248,3.9498,0.5049,0.2963,0.0197,0.4721,0.0085,"2",54,68,NA,NA
"427","11327237",25873.9578,37.983,29.9185,3.8813,0.3076,0.289,1e-04,0.4141,0,"2",54,84,NA,NA
"428","11327237",130.7426,9.8815,7.1633,3.0882,0.0614,0.0136,0.0073,0.7082,0.0054,"2",54,117,NA,NA
"429","11327237",6.1614,12.8744,12.378,5.0452,0.2766,0.2547,0.0699,0.7992,0.1297,"2",54,141,NA,NA
"430","11327237",1750471.4392,35.2444,33.0544,3.8962,2.8641,1.8612,0,0.3394,0,"2",54,153,NA,NA
"431","11327237",3025.7757,14.5601,12.3102,4.4958,0.0585,9e-04,9e-04,0.8941,3e-04,"2",54,161,NA,NA
